"","Time","ABio","BBio","TotalDOM","DelBio","Turnover","NetGrowth","NPP","Rh","NEP","NBP","ToFPS","Scenario","ABio_sd","BBio_sd","TotalDOM_sd","DelBio_sd","Turnover_sd","NetGrowth_sd","NPP_sd","Rh_sd","NEP_sd","NBP_sd","ToFPS_sd","Burn","StandAge","Harvest","Rate","LiveC","ABioMgha","BBioMgha","TotalCMgha","TotalDOMMgha","NewTotalC","NBP_corrected","D","NEP_corrected","NPP_corrected","NetGrowth_corrected","ToFPSMgha","ToAirBurn","ToAirBurnMgha","NPPMgha","NEPMgha","NBPMgha","RhMgha","LiveCMgha","Year","HarvestIntensity","PH","ABio_CO2eha","BBio_CO2eha","Live_CO2eha","TotalDOM_CO2eha","TotalC_CO2eha","NPP_CO2eha","NEP_CO2eha","ToFPS_CO2eha","ToAirBurn_CO2eha","AvgFPS","AvgFPSMgha","AvgTotalCMgha","Percentage","ToFPS_m3ha","ToFPS_m3Total","ToFPS_m3harvested","X.1","X","Group.1","total_SingleFamilyHomes","total_MultiFamilyHomes","total_CommercialBuildings","total_ManufProds","total_Paper","total_Shipping","total_Repairs","total_Other","total_CO2eStorageinProducts","total_CO2eStorageInLandfillsandDumps","total_CO2eEmissionsfromLandfillandDumps","total_CH4EmissionsfromLandfillsandDumps_CO2e","total_CO2EmissionsfromLandfillsandDumps","total_BiogenicManufacturingEmissions","total_CradletoGateFossilEmissions_CO2e","Time.y","ToFPS.x","ToFPS.y","snagFPS","Total","sub1","sub2","r","yrly_landfill","yrly_biogenic","yrly_fossil","yrly_HWPflux","yrly_HWPfluxha","yrly_HWPfluxNoFossil","yrly_HWPfluxhaNoFossil","yrly_HWPflux_sub1","yrly_HWPfluxha_sub1","yrly_HWPfluxNoFossil_sub1","yrly_HWPfluxhaNoFossil_sub1","yrly_HWPfluxNoFossil_sub2","yrly_HWPfluxhaNoFossil_sub2","NSPCO2ehaNoFossil","NSPCO2ehaWithFossil","NSPCO2ehaNoFossilWithSub1","NSPCO2ehaNoFossilWithSub2","CumNSPCO2ehaNoFossil","CumNSPCO2ehaWithFossil","CumNSPCO2ehaNoFossilWithSub1","CumNSPCO2ehaNoFossilWithSub2","Baseline","NSPCO2ehaDiff","CumNSPCO2ehaDiff","ProductsCO2eha","LandfillCO2eha","TotalCO2eStorageha","TotalSystemCo2eha","TotalSystemMgha"
"184",34,21019.7579,6137.770323,28419.11101,44.856681,629.8602783,32.85057938,662.71007,609.1742156,53.53587425,53.53587425,0,"NoHarvest150",19.55661743045,5.71053123967521,12.9612535566067,5.70364235925314,0.562129440991141,0.158862175108428,0.497071709766316,0.432966228058712,0.791660821845317,0.791660821845317,0,"NoBurn",150,"NoHarvest","Low",27157.528223,210.197579,61.37770323,555.76639233,284.1911101,55576.639233,73.306580000004,0,73.306580000004,682.480795600004,52.6205173000041,0,0,0,6.82480795600004,0.73306580000004,0.73306580000004,6.091742156,271.57528223,2059,"0","No",770.724456333333,225.05157851,995.776034843333,1042.03407036667,2037.81010521,25.0242958386668,2.68790793333348,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68790793333348,2.68790793333348,2.68790793333348,2.68790793333348,109.722799376667,109.722799376667,109.722799376667,109.722799376667,2.68790793333348,0,0,0,0,0,2037.81010521,555.76639233
"185",35,21053.70903,6147.68406,28447.82981,43.86598713,630.2643913,32.46635563,662.729024,609.8994699,52.82938413,52.82938413,0,"NoHarvest150",19.0746208891946,5.5697517529275,10.9574535536001,4.79415215163699,0.578237717174203,0.172846640216489,0.523505610172273,0.302161217134891,0.693823018228615,0.693823018228615,0,"NoBurn",150,"NoHarvest","Low",27201.39309,210.5370903,61.4768406,556.492229,284.4782981,55649.2229,72.583666999999,0,72.583666999999,682.483136899999,52.2187455999989,0,0,0,6.82483136899999,0.72583666999999,0.72583666999999,6.098994699,272.0139309,2060,"0","No",771.9693311,225.4150822,997.3844133,1043.08709303333,2040.47150633333,25.0243816863333,2.6614011233333,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6614011233333,2.6614011233333,2.6614011233333,2.6614011233333,112.3842005,112.3842005,112.3842005,112.3842005,2.6614011233333,0,0,0,0,0,2040.47150633333,556.492229
"186",36,21088.24709,6157.769134,28475.21383,44.625302,630.7082861,32.08054925,662.7856649,610.5630621,52.22266238,52.22266238,0,"NoHarvest150",18.7412295843831,5.47242319609489,10.6897866202631,4.66979691870265,0.57595158560665,0.178426464633598,0.522349218672409,0.328928461424443,0.665133935079539,0.665133935079539,0,"NoBurn",150,"NoHarvest","Low",27246.016224,210.8824709,61.57769134,557.21230054,284.7521383,55721.230054,72.007153999999,0,72.007153999999,682.570216099999,51.861929999999,0,0,0,6.82570216099999,0.72007153999999,0.72007153999999,6.105630621,272.46016224,2061,"0","No",773.235726633333,225.784868246667,999.02059488,1044.09117376667,2043.11176864667,25.0275745903333,2.6402623133333,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6402623133333,2.6402623133333,2.6402623133333,2.6402623133333,115.024462813333,115.024462813333,115.024462813333,115.024462813333,2.6402623133333,0,0,0,0,0,2043.11176864667,557.21230054
"187",37,21122.68831,6167.826058,28502.07609,44.50049588,631.1849531,31.70992925,662.8914975,611.20005,51.691516,51.691516,0,"NoHarvest150",18.734738136026,5.47045949756128,10.9346840617153,4.45195768576133,0.572357725937816,0.186953507535085,0.517986677164959,0.361300586571055,0.657018573990632,0.657018573990632,0,"NoBurn",150,"NoHarvest","Low",27290.514368,211.2268831,61.67826058,557.92590458,285.0207609,55792.590458,71.3604039999991,0,71.3604039999991,682.560453999999,51.3755008999991,0,0,0,6.82560453999999,0.713604039999991,0.713604039999991,6.1120005,272.90514368,2062,"0","No",774.498571366667,226.153622126667,1000.65219349333,1045.0761233,2045.72831679333,25.0272166466666,2.61654814666663,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61654814666663,2.61654814666663,2.61654814666663,2.61654814666663,117.64101096,117.64101096,117.64101096,117.64101096,2.61654814666663,0,0,0,0,0,2045.72831679333,557.92590458
"188",38,21156.29873,6177.640266,28529.42066,43.42654138,631.6153038,31.35969175,662.972687,611.8737583,51.0988875,51.0988875,0,"NoHarvest150",19.4437648509672,5.67756859114492,10.3796003026579,4.47164116974946,0.581738274247681,0.189050585760483,0.537115826498099,0.312711729230099,0.68565902414594,0.68565902414594,0,"NoBurn",150,"NoHarvest","Low",27333.938996,211.5629873,61.77640266,558.63359656,285.2942066,55863.359656,70.7691980000018,0,70.7691980000018,682.642956300002,51.0276525000018,0,0,0,6.82642956300002,0.707691980000018,0.707691980000018,6.118737583,273.33938996,2063,"0","No",775.730953433333,226.51347642,1002.24442985333,1046.07875753333,2048.32318738667,25.0302417310001,2.5948705933334,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5948705933334,2.5948705933334,2.5948705933334,2.5948705933334,120.235881553333,120.235881553333,120.235881553333,120.235881553333,2.5948705933334,0,0,0,0,0,2048.32318738667,558.63359656
"189",39,21189.83252,6187.432084,28556.18854,43.32696163,632.0698155,31.00577013,663.0733643,612.5243641,50.5489775,50.5489775,0,"NoHarvest150",20.2915955091715,5.92512467348391,11.1427182464385,4.12514458377891,0.593894848466682,0.1854576860405,0.552423363393583,0.378162871901826,0.761176604629653,0.761176604629653,0,"NoBurn",150,"NoHarvest","Low",27377.264604,211.8983252,61.87432084,559.33453144,285.5618854,55933.453144,70.0934879999986,0,70.0934879999986,682.617852099999,50.5480365999986,0,0,0,6.82617852099999,0.700934879999986,0.700934879999986,6.125243641,273.77264604,2064,"0","No",776.960525733333,226.872509746667,1003.83303548,1047.06024646667,2050.89328194667,25.0293212436666,2.57009455999995,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57009455999995,2.57009455999995,2.57009455999995,2.57009455999995,122.805976113333,122.805976113333,122.805976113333,122.805976113333,2.57009455999995,0,0,0,0,0,2050.89328194667,559.33453144
"190",40,21221.65498,6196.724211,28584.54705,41.11629338,632.5186958,30.64347088,663.1599711,613.2339288,49.92595575,49.92595575,0,"NoHarvest150",20.3051322472724,5.92905170938359,11.6588787666412,4.91947514708848,0.598089464766374,0.193340321902099,0.541806238426314,0.436793295405862,0.770844271303473,0.770844271303473,0,"NoBurn",150,"NoHarvest","Low",27418.379191,212.2165498,61.96724211,560.02926241,285.8454705,56002.926241,69.4730970000019,0,69.4730970000019,682.707025800002,50.1883300000018,0,0,0,6.82707025800002,0.694730970000019,0.694730970000019,6.132339288,274.18379191,2065,"0","No",778.127349266667,227.21322107,1005.34057033667,1048.1000585,2053.44062883667,25.0325909460001,2.54734689000007,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54734689000007,2.54734689000007,2.54734689000007,2.54734689000007,125.353323003333,125.353323003333,125.353323003333,125.353323003333,2.54734689000007,0,0,0,0,0,2053.44062883667,560.02926241
"191",41,21252.16419,6205.632965,28613.78663,39.41927575,632.9405101,30.27609213,663.2150658,613.9810478,49.23400088,49.23400088,0,"NoHarvest150",22.5128113427859,6.57376931059748,12.5201424254461,4.551608041966,0.672848647374247,0.203936926884004,0.62227764735692,0.388809159654007,0.880237714383942,0.880237714383942,0,"NoBurn",150,"NoHarvest","Low",27457.797155,212.5216419,62.05632965,560.71583785,286.1378663,56071.583785,68.6575440000015,0,68.6575440000015,682.638591800002,49.6980817000016,0,0,0,6.82638591800002,0.686575440000015,0.686575440000015,6.139810478,274.57797155,2066,"0","No",779.2460203,227.539875383333,1006.78589568333,1049.17217643333,2055.95807211667,25.0300816993334,2.51744328000006,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51744328000006,2.51744328000006,2.51744328000006,2.51744328000006,127.870766283333,127.870766283333,127.870766283333,127.870766283333,2.51744328000006,0,0,0,0,0,2055.95807211667,560.71583785
"192",42,21283.74253,6214.853816,28641.01961,40.80038888,633.4092423,29.88461475,663.2924833,614.6304258,48.66203438,48.66203438,0,"NoHarvest150",22.9396567148937,6.69838999194903,12.8468410793501,3.95461867362013,0.685246364367028,0.207653949165147,0.633945214458056,0.405119186152519,0.887868836711003,0.887868836711003,0,"NoBurn",150,"NoHarvest","Low",27498.596346,212.8374253,62.14853816,561.39615956,286.4101961,56139.615956,68.0321709999989,0,68.0321709999989,682.662596799999,49.253354499999,0,0,0,6.82662596799999,0.680321709999989,0.680321709999989,6.146304258,274.98596346,2067,"0","No",780.403892766667,227.877973253333,1008.28186602,1050.17071903333,2058.45258505333,25.0309618826666,2.49451293666663,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49451293666663,2.49451293666663,2.49451293666663,2.49451293666663,130.36527922,130.36527922,130.36527922,130.36527922,2.49451293666663,0,0,0,0,0,2058.45258505333,561.39615956
"193",43,21315.13777,6224.021242,28667.76098,40.56300988,633.8873134,29.47240538,663.3597049,615.2611451,48.09855263,48.09855263,0,"NoHarvest150",23.0992616884849,6.74499657815028,11.726498005708,5.15854754660609,0.697563332139505,0.213602145009858,0.642768474339134,0.323354122862257,0.820448689394565,0.820448689394565,0,"NoBurn",150,"NoHarvest","Low",27539.159012,213.1513777,62.24021242,562.06919992,286.6776098,56206.919992,67.3040360000014,0,67.3040360000014,682.565181100001,48.6778677000013,0,0,0,6.82565181100001,0.673040360000014,0.673040360000014,6.152611451,275.39159012,2068,"0","No",781.555051566667,228.214112206667,1009.76916377333,1051.15123593333,2060.92039970667,25.0273899736667,2.46781465333338,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46781465333338,2.46781465333338,2.46781465333338,2.46781465333338,132.833093873334,132.833093873334,132.833093873334,132.833093873334,2.46781465333338,0,0,0,0,0,2060.92039970667,562.06919992
"194",44,21346.14963,6233.076666,28694.48858,40.06709813,634.4078063,29.050173,663.4588045,615.8605176,47.59836938,47.59836938,0,"NoHarvest150",23.4952956743808,6.86061155401129,11.0759051322082,5.25301740507933,0.700332110418021,0.219935172837481,0.638482992519429,0.317165079624484,0.791904240698811,0.791904240698811,0,"NoBurn",150,"NoHarvest","Low",27579.226296,213.4614963,62.33076666,562.73714876,286.9448858,56273.714876,66.7948839999954,0,66.7948839999954,682.655401599995,48.2475952999954,0,0,0,6.82655401599995,0.667948839999954,0.667948839999954,6.158605176,275.79226296,2069,"0","No",782.6921531,228.54614442,1011.23829752,1052.13124793333,2063.36954545333,25.0306980586665,2.4491457466665,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4491457466665,2.4491457466665,2.4491457466665,2.4491457466665,135.28223962,135.28223962,135.28223962,135.28223962,2.4491457466665,0,0,0,0,0,2063.36954545333,562.73714876
"195",45,21376.54151,6241.951079,28721.53859,39.265299,634.9209571,28.608776,663.5313271,616.4731158,47.05819438,47.05819438,0,"NoHarvest150",24.1237245347372,7.04410682214924,10.8418122586748,4.81981437016772,0.731248482247316,0.228036107047477,0.677444882072986,0.308419635089304,0.823714307476425,0.823714307476425,0,"NoBurn",150,"NoHarvest","Low",27618.492589,213.7654151,62.41951079,563.40031179,287.2153859,56340.031179,66.3163029999996,0,66.3163029999996,682.7894188,47.8684616999996,0,0,0,6.827894188,0.663163029999996,0.663163029999996,6.164731158,276.18492589,2070,"0","No",783.806522033333,228.871539563333,1012.67806159667,1053.12308163333,2065.80114323,25.0356120226667,2.43159777666665,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43159777666665,2.43159777666665,2.43159777666665,2.43159777666665,137.713837396667,137.713837396667,137.713837396667,137.713837396667,2.43159777666665,0,0,0,0,0,2065.80114323,563.40031179
"196",46,21406.49058,6250.696236,28748.55044,38.6925295,635.4918329,28.15200013,663.6463744,617.0820051,46.56433025,46.56433025,0,"NoHarvest150",24.9524708740148,7.28609613764676,11.7698411246569,4.62593121380986,0.720336615031783,0.222940346489987,0.676287215800479,0.407123497290878,0.903731669557462,0.903731669557462,0,"NoBurn",150,"NoHarvest","Low",27657.186816,214.0649058,62.50696236,564.05737256,287.4855044,56405.737256,65.7060770000026,0,65.7060770000026,682.788082100002,47.2962492000025,0,0,0,6.82788082100002,0.657060770000025,0.657060770000025,6.170820051,276.57186816,2071,"0","No",784.9046546,229.19219532,1014.09684992,1054.11351613333,2068.21036605333,25.0355630103334,2.40922282333343,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40922282333343,2.40922282333343,2.40922282333343,2.40922282333343,140.12306022,140.12306022,140.12306022,140.12306022,2.40922282333343,0,0,0,0,0,2068.21036605333,564.05737256
"197",47,21436.51889,6259.464498,28774.86991,38.79405263,636.025506,27.67293138,663.7016981,617.6554465,46.0462995,46.0462995,0,"NoHarvest150",24.490610242054,7.15127110871665,11.2420461622979,3.51092966175444,0.73842371075078,0.223318426749721,0.700389661124745,0.410170660504168,0.88254827515702,0.88254827515702,0,"NoBurn",150,"NoHarvest","Low",27695.983388,214.3651889,62.59464498,564.70853298,287.7486991,56470.853298,65.1160420000015,0,65.1160420000015,682.771488500002,46.7459825000016,0,0,0,6.82771488500001,0.651160420000015,0.651160420000015,6.176554465,276.95983388,2072,"0","No",786.005692633333,229.51369826,1015.51939089333,1055.07856336667,2070.59795426,25.0349545783334,2.38758820666672,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38758820666672,2.38758820666672,2.38758820666672,2.38758820666672,142.510648426667,142.510648426667,142.510648426667,142.510648426667,2.38758820666672,0,0,0,0,0,2070.59795426,564.70853298
"198",48,21466.40868,6268.192284,28800.88861,38.6149775,636.6267928,27.17214738,663.8023276,618.210076,45.592257,45.592257,0,"NoHarvest150",24.6486442731599,7.19741401547326,10.6517042861589,3.58310738485319,0.731187451660476,0.219902574808822,0.695215571547427,0.386118500059796,0.849728955224608,0.849728955224608,0,"NoBurn",150,"NoHarvest","Low",27734.600964,214.6640868,62.68192284,565.35489574,288.0088861,56535.489574,64.6362759999975,0,64.6362759999975,682.846351999997,46.2195591999974,0,0,0,6.82846351999997,0.646362759999975,0.646362759999975,6.18210076,277.34600964,2073,"0","No",787.1016516,229.83371708,1016.93536868,1056.03258236667,2072.96795104667,25.0376995733332,2.36999678666657,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36999678666657,2.36999678666657,2.36999678666657,2.36999678666657,144.880645213333,144.880645213333,144.880645213333,144.880645213333,2.36999678666657,0,0,0,0,0,2072.96795104667,565.35489574
"199",49,21496.06677,6276.85248,28826.68937,38.31547763,637.2692923,26.64393013,663.91686,618.7583149,45.15849438,45.15849438,0,"NoHarvest150",24.7485451224455,7.22652809945465,10.9201768215815,3.73694926066401,0.751574531174689,0.224416818744008,0.720819816213943,0.422806884137435,0.899257919427938,0.899257919427938,0,"NoBurn",150,"NoHarvest","Low",27772.91925,214.9606677,62.7685248,565.9960862,288.2668937,56599.60862,64.1190459999998,0,64.1190459999998,682.8773609,45.6080685999998,0,0,0,6.828773609,0.641190459999998,0.641190459999998,6.187583149,277.7291925,2074,"0","No",788.1891149,230.1512576,1018.3403725,1056.97861023333,2075.31898273333,25.0388365663333,2.35103168666666,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35103168666666,2.35103168666666,2.35103168666666,2.35103168666666,147.2316769,147.2316769,147.2316769,147.2316769,2.35103168666666,0,0,0,0,0,2075.31898273333,565.9960862
"200",50,21523.47924,6284.856897,28854.69841,35.4140705,637.845222,26.09531338,663.9439999,619.4207384,44.52322538,44.52322538,0,"NoHarvest150",24.3829185561426,7.11980308374035,9.79805075580053,3.97625718099615,0.730202948044322,0.22688567442523,0.68661537272537,0.382254930092187,0.784724070681801,0.784724070681801,0,"NoBurn",150,"NoHarvest","Low",27808.336137,215.2347924,62.84856897,566.63034547,288.5469841,56663.034547,63.4259270000039,0,63.4259270000039,682.846665400004,45.0014434000038,0,0,0,6.82846665400004,0.634259270000039,0.634259270000039,6.194207384,278.08336137,2075,"0","No",789.1942388,230.44475289,1019.63899169,1058.00560836667,2077.64460005667,25.0377110646668,2.32561732333347,0,0,0,0,548.403611885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32561732333347,2.32561732333347,2.32561732333347,2.32561732333347,149.557294223334,149.557294223334,149.557294223334,149.557294223334,2.32561732333347,0,0,0,0,0,2077.64460005667,566.63034547
"201",1,22636.054291875,6609.76358175,31365.6884855,192.023121875,684.940596875,-7.77717725,677.203414,622.705620625,54.507789125,54.507789125,0,"NoHarvest300",3.39335795454352,0.98847006416491,4.18952179274068,4.42149993264061,0.140700691307955,0.0148251466438891,0.133151273522437,0.209965120210598,0.328353192716079,0.328353192716079,0,"Burn",300,"NoHarvest","High",29245.817873625,226.36054291875,66.0976358175,606.11506359125,313.656884855,60611.506359125,54.9346091249972,0,54.9346091249972,677.640229749997,-7.30036712500271,0,0,0,6.77640229749997,0.549346091249972,0.549346091249972,6.22705620625,292.45817873625,2026,"0","No",829.98865736875,242.3579979975,1072.34665536625,1150.07524446833,2222.42189983458,24.8468084241666,2.0142690012499,0,0,0,0,609.4613054975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0142690012499,2.0142690012499,2.0142690012499,2.0142690012499,2.0142690012499,2.0142690012499,2.0142690012499,2.0142690012499,2.0142690012499,0,0,0,0,0,2222.42189983458,606.11506359125
"202",2,22613.32963125,6603.095041625,31459.424472625,-29.40062325,684.00192825,-7.399417625,676.655519375,630.3641895,46.3040255,46.3040255,0,"NoHarvest300",7.96992417433254,2.33020309306123,9.67756053393001,9.2710884042429,0.228869321013865,0.0994149838042118,0.166130874002142,0.480213032253292,0.621615736501071,0.621615736501071,0,"Burn",300,"NoHarvest","High",29216.424672875,226.1332963125,66.03095041625,606.758491455,314.59424472625,60675.8491455,64.3427863749966,0,64.3427863749966,694.706975874997,10.7050476249966,0,0,0,6.94706975874997,0.643427863749967,0.643427863749967,6.303641895,292.16424672875,2027,"0","No",829.1554198125,242.113484859583,1071.26890467208,1153.51223066292,2224.781135335,25.4725891154165,2.35923550041654,0,0,0,0,609.4613054975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35923550041654,2.35923550041654,2.35923550041654,2.35923550041654,4.37350450166644,4.37350450166644,4.37350450166644,4.37350450166644,2.35923550041654,0,0,0,0,0,2224.781135335,606.758491455
"203",3,22594.246365,6597.518807,31541.325625,-24.659018875,683.318080625,-7.669390625,675.649831625,636.342636125,39.291850625,39.291850625,0,"NoHarvest300",9.45509452488013,2.76521182256389,11.0532767335127,8.45158661141855,0.298002372395119,0.132076268285225,0.194994864247419,0.52236436769938,0.696828530301097,0.696828530301097,0,"Burn",300,"NoHarvest","High",29191.765172,225.94246365,65.97518807,607.33090797,315.41325625,60733.090797,57.2416515000004,0,57.2416515000004,693.584287625,10.2662070000005,0,0,0,6.93584287625001,0.572416515000004,0.572416515000004,6.36342636125,291.91765172,2028,"0","No",828.45570005,241.909022923333,1070.36472297333,1156.51527291667,2226.87999589,25.4314238795834,2.09886055500002,0,0,0,0,609.4613054975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09886055500002,2.09886055500002,2.09886055500002,2.09886055500002,6.47236505666646,6.47236505666646,6.47236505666646,6.47236505666646,2.09886055500002,0,0,0,0,0,2226.87999589,607.33090797
"204",4,22572.329234375,6591.11606225,31621.1940385,-28.319315875,682.404433375,-7.30503425,675.102191625,641.510232125,33.585073875,33.585073875,0,"NoHarvest300",9.00032325601893,2.6343938751036,10.1954819250006,6.44423073145405,0.280736979622827,0.14666758959376,0.168390674140096,0.448841438472354,0.597648761072255,0.597648761072255,0,"Burn",300,"NoHarvest","High",29163.445296625,225.72329234375,65.9111606225,607.84639335125,316.211940385,60784.639335125,51.5485381250037,0,51.5485381250037,693.058770250004,10.6543368750037,0,0,0,6.93058770250004,0.515485381250037,0.515485381250037,6.41510232125,291.63445296625,2029,"0","No",827.652071927083,241.674255615833,1069.32632754292,1159.44378141167,2228.77010895458,25.4121549091668,1.89011306458347,0,0,0,0,609.4613054975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89011306458347,1.89011306458347,1.89011306458347,1.89011306458347,8.36247812124993,8.36247812124993,8.36247812124993,8.36247812124993,1.89011306458347,0,0,0,0,0,2228.77010895458,607.84639335125
"205",5,22550.883521875,6584.873402625,31695.013172375,-27.671110875,681.6732385,-7.546449125,674.078820875,645.779695625,28.281975125,28.281975125,0,"NoHarvest300",10.2550434774222,2.98778551494109,11.4687681905972,8.71295208032299,0.321255208835743,0.16477616871325,0.208294615949416,0.512386086401396,0.694274541556516,0.694274541556516,0,"Burn",300,"NoHarvest","High",29135.7569245,225.50883521875,65.84873402625,608.30770096875,316.95013172375,60830.770096875,46.1307617499988,0,46.1307617499988,691.910457374999,10.2372188749988,0,0,0,6.91910457374999,0.461307617499988,0.461307617499988,6.45779695625,291.357569245,2030,"0","No",826.865729135417,241.44535809625,1068.31108723167,1162.15048298708,2230.46157021875,25.37005010375,1.69146126416662,0,0,0,0,609.4613054975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69146126416662,1.69146126416662,1.69146126416662,1.69146126416662,10.0539393854165,10.0539393854165,10.0539393854165,10.0539393854165,1.69146126416662,0,0,0,0,0,2230.46157021875,608.30770096875
